,Area,Cost of Production,Crop,MSP,Mean,Min,Month,Year,Profit,Profit %,Loan wavier
4491,Wankidi,2753,Cotton,3800.0,5000,4950,December,2016,1047.0,38.03123864874682,False
4492,Peddapally,2753,Cotton,3800.0,5000,4850,December,2016,1047.0,38.03123864874682,False
4493,Luxettipet,2753,Cotton,3800.0,4990,4950,December,2016,1047.0,38.03123864874682,False
4494,Kubeer,2753,Cotton,3800.0,5070,5070,December,2016,1047.0,38.03123864874682,False
4495,Chennur,2753,Cotton,3800.0,4800,4700,December,2016,1047.0,38.03123864874682,False
4496,Nekkonda,2753,Cotton,3800.0,4950,4780,December,2016,1047.0,38.03123864874682,False
4497,Madnoor,2753,Cotton,3800.0,5280,5265,December,2016,1047.0,38.03123864874682,False
4498,Echoda,2753,Cotton,3800.0,5050,5050,December,2016,1047.0,38.03123864874682,False
4499,Indravally,2753,Cotton,3800.0,5070,4868,December,2016,1047.0,38.03123864874682,False
4500,Mancherial,2753,Cotton,3800.0,4160,4160,December,2016,1047.0,38.03123864874682,False
4501,Bela,2753,Cotton,3800.0,4911,4733,December,2016,1047.0,38.03123864874682,False
4502,Bellampally,2753,Cotton,3800.0,5030,5000,December,2016,1047.0,38.03123864874682,False
4503,Adilabad,2753,Cotton,3800.0,5009,5090,December,2016,1047.0,38.03123864874682,False
4504,Asifabad,2753,Cotton,3800.0,5000,4900,December,2016,1047.0,38.03123864874682,False
4505,Parkal,2753,Cotton,3800.0,4840,4750,December,2016,1047.0,38.03123864874682,False
4506,Enkoor,2753,Cotton,3800.0,4800,4700,December,2016,1047.0,38.03123864874682,False
4507,Gajwel,2753,Cotton,3800.0,5050,4700,December,2016,1047.0,38.03123864874682,False
4508,Narsampet,2753,Cotton,3800.0,5025,4800,December,2016,1047.0,38.03123864874682,False
4509,Sarangapur,2753,Cotton,3800.0,5000,4975,December,2016,1047.0,38.03123864874682,False
4510,Gadwal,2753,Cotton,3800.0,5010,4569,December,2016,1047.0,38.03123864874682,False
4511,Bhainsa,2753,Cotton,3800.0,5000,4950,December,2016,1047.0,38.03123864874682,False
4512,Khanpur,2753,Cotton,3800.0,4950,4900,December,2016,1047.0,38.03123864874682,False
4513,Warangal,2753,Cotton,3800.0,5000,4900,December,2016,1047.0,38.03123864874682,False
4514,Ghanpur,2753,Cotton,3800.0,4900,4200,December,2016,1047.0,38.03123864874682,False
4515,Khammam,2753,Cotton,3800.0,4730,3450,December,2016,1047.0,38.03123864874682,False
4516,Kesamudram,2753,Cotton,3800.0,5115,4945,December,2016,1047.0,38.03123864874682,False
4517,Mahabubabad,2753,Cotton,3800.0,4990,5005,December,2016,1047.0,38.03123864874682,False
4518,Karimnagar,2753,Cotton,3800.0,4930,4730,December,2016,1047.0,38.03123864874682,False
4519,Choppadandi,2753,Cotton,3800.0,4625,4400,December,2016,1047.0,38.03123864874682,False
4520,Boath,2753,Cotton,3800.0,5090,4990,December,2016,1047.0,38.03123864874682,False
4521,Kagaznagar,2753,Cotton,3800.0,4900,4850,December,2016,1047.0,38.03123864874682,False
4522,Chennur,2753,Cotton,3800.0,4800,4700,December,2016,1047.0,38.03123864874682,False
4523,Luxettipet,2753,Cotton,3800.0,5000,4950,December,2016,1047.0,38.03123864874682,False
4524,Kubeer,2753,Cotton,3800.0,5100,5100,December,2016,1047.0,38.03123864874682,False
4525,Julurupadu,2753,Cotton,3800.0,4950,4800,December,2016,1047.0,38.03123864874682,False
4526,Wankidi,2753,Cotton,3800.0,5050,5000,December,2016,1047.0,38.03123864874682,False
4527,Nekkonda,2753,Cotton,3800.0,4970,4870,December,2016,1047.0,38.03123864874682,False
4528,Mancherial,2753,Cotton,3800.0,4160,4160,December,2016,1047.0,38.03123864874682,False
4529,Echoda,2753,Cotton,3800.0,5140,5000,December,2016,1047.0,38.03123864874682,False
4530,Indravally,2753,Cotton,3800.0,5100,4896,December,2016,1047.0,38.03123864874682,False
4531,Madnoor,2753,Cotton,3800.0,5329,5321,December,2016,1047.0,38.03123864874682,False
4532,Gandari,2753,Cotton,3800.0,4000,4000,December,2016,1047.0,38.03123864874682,False
4533,Nirmal,2753,Cotton,3800.0,5000,4950,December,2016,1047.0,38.03123864874682,False
4534,Enkoor,2753,Cotton,3800.0,4800,4750,December,2016,1047.0,38.03123864874682,False
4535,Adilabad,2753,Cotton,3800.0,5100,5039,December,2016,1047.0,38.03123864874682,False
4536,Asifabad,2753,Cotton,3800.0,5050,5000,December,2016,1047.0,38.03123864874682,False
4537,Parkal,2753,Cotton,3800.0,5000,4820,December,2016,1047.0,38.03123864874682,False
4538,Gajwel,2753,Cotton,3800.0,5100,5080,December,2016,1047.0,38.03123864874682,False
4539,Bellampally,2753,Cotton,3800.0,5050,5000,December,2016,1047.0,38.03123864874682,False
4540,Narsampet,2753,Cotton,3800.0,5025,4800,December,2016,1047.0,38.03123864874682,False
4541,Sarangapur,2753,Cotton,3800.0,5000,4975,December,2016,1047.0,38.03123864874682,False
4542,Bhainsa,2753,Cotton,3800.0,5000,4950,December,2016,1047.0,38.03123864874682,False
4543,Sardarnagar,2753,Cotton,3800.0,4100,4100,December,2016,1047.0,38.03123864874682,False
4544,Pitlam,2753,Cotton,3800.0,3860,3860,December,2016,1047.0,38.03123864874682,False
4545,Gadwal,2753,Cotton,3800.0,5036,4600,December,2016,1047.0,38.03123864874682,False
4546,Khanpur,2753,Cotton,3800.0,4950,4900,December,2016,1047.0,38.03123864874682,False
4547,Ghanpur,2753,Cotton,3800.0,4700,4200,December,2016,1047.0,38.03123864874682,False
4548,Khammam,2753,Cotton,3800.0,4750,3450,December,2016,1047.0,38.03123864874682,False
4549,Badepally,2753,Cotton,3800.0,4789,3699,December,2016,1047.0,38.03123864874682,False
4550,Choppadandi,2753,Cotton,3800.0,4750,4550,December,2016,1047.0,38.03123864874682,False
4551,W.P.Town,3314,Groundnut pods,4030.0,4967,4010,January,2016,716.0,21.6053108026554,False
4552,Warangal,3314,Groundnut pods,4030.0,2500,2000,January,2016,716.0,21.6053108026554,False
4553,Mahaboobnagar,3314,Groundnut pods,4030.0,4050,3040,January,2016,716.0,21.6053108026554,False
4554,Makthal,3314,Groundnut pods,4030.0,3580,3120,January,2016,716.0,21.6053108026554,False
4555,W.P.Town,3314,Groundnut pods,4030.0,5010,4130,January,2016,716.0,21.6053108026554,False
4556,Makthal,3314,Groundnut pods,4030.0,3520,3520,January,2016,716.0,21.6053108026554,False
4557,W.P.Town,3314,Groundnut pods,4030.0,4930,4018,January,2016,716.0,21.6053108026554,False
4558,Warangal,3314,Groundnut pods,4030.0,3000,2000,January,2016,716.0,21.6053108026554,False
4559,Narayanpet,3314,Groundnut pods,4030.0,3300,3000,January,2016,716.0,21.6053108026554,False
4560,Mahaboobnagar,3314,Groundnut pods,4030.0,4556,2790,January,2016,716.0,21.6053108026554,False
4561,Suryapet,3314,Groundnut pods,4030.0,4819,2789,January,2016,716.0,21.6053108026554,False
4562,Warangal,3314,Groundnut pods,4030.0,2500,2000,January,2016,716.0,21.6053108026554,False
4563,Narayanpet,3314,Groundnut pods,4030.0,3430,3050,January,2016,716.0,21.6053108026554,False
4564,Mahaboobnagar,3314,Groundnut pods,4030.0,4060,3060,January,2016,716.0,21.6053108026554,False
4565,Suryapet,3314,Groundnut pods,4030.0,5131,3139,January,2016,716.0,21.6053108026554,False
4566,Makthal,3314,Groundnut pods,4030.0,3860,3860,January,2016,716.0,21.6053108026554,False
4567,W.P.Town,3314,Groundnut pods,4030.0,4970,4007,January,2016,716.0,21.6053108026554,False
4568,Warangal,3314,Groundnut pods,4030.0,4600,2500,January,2016,716.0,21.6053108026554,False
4569,Narayanpet,3314,Groundnut pods,4030.0,3610,3120,January,2016,716.0,21.6053108026554,False
4570,Mahaboobnagar,3314,Groundnut pods,4030.0,4050,3666,January,2016,716.0,21.6053108026554,False
4571,Suryapet,3314,Groundnut pods,4030.0,4669,2359,January,2016,716.0,21.6053108026554,False
4572,W.P.Town,3314,Groundnut pods,4030.0,4980,4090,January,2016,716.0,21.6053108026554,False
4573,Warangal,3314,Groundnut pods,4030.0,3700,2000,January,2016,716.0,21.6053108026554,False
4574,Narayanpet,3314,Groundnut pods,4030.0,3300,3119,January,2016,716.0,21.6053108026554,False
4575,Mahaboobnagar,3314,Groundnut pods,4030.0,4287,3070,January,2016,716.0,21.6053108026554,False
4576,Suryapet,3314,Groundnut pods,4030.0,4039,3159,January,2016,716.0,21.6053108026554,False
4577,Siddipet,3314,Groundnut pods,4030.0,5040,5040,January,2016,716.0,21.6053108026554,False
4578,Makthal,3314,Groundnut pods,4030.0,3520,3320,January,2016,716.0,21.6053108026554,False
4579,W.P.Town,3314,Groundnut pods,4030.0,4899,4090,January,2016,716.0,21.6053108026554,False
4580,Warangal,3314,Groundnut pods,4030.0,3200,2500,January,2016,716.0,21.6053108026554,False
4581,Narayanpet,3314,Groundnut pods,4030.0,3975,3100,January,2016,716.0,21.6053108026554,False
4582,Mahaboobnagar,3314,Groundnut pods,4030.0,4221,3000,January,2016,716.0,21.6053108026554,False
4583,Suryapet,3314,Groundnut pods,4030.0,5429,3019,January,2016,716.0,21.6053108026554,False
4584,Makthal,3314,Groundnut pods,4030.0,3010,2670,January,2016,716.0,21.6053108026554,False
4585,W.P.Town,3314,Groundnut pods,4030.0,4890,4077,January,2016,716.0,21.6053108026554,False
4586,Warangal,3314,Groundnut pods,4030.0,3500,3100,January,2016,716.0,21.6053108026554,False
4587,Narayanpet,3314,Groundnut pods,4030.0,3850,3222,January,2016,716.0,21.6053108026554,False
4588,Suryapet,3314,Groundnut pods,4030.0,5111,2019,January,2016,716.0,21.6053108026554,False
4589,Makthal,3314,Groundnut pods,4030.0,3511,3311,January,2016,716.0,21.6053108026554,False
4590,Atmakur,3314,Groundnut pods,4030.0,3547,3547,January,2016,716.0,21.6053108026554,False
4591,W.P.Town,3314,Groundnut pods,4030.0,4980,4008,January,2016,716.0,21.6053108026554,False
4592,Warangal,3314,Groundnut pods,4030.0,4000,2800,January,2016,716.0,21.6053108026554,False
4593,Narayanpet,3314,Groundnut pods,4030.0,4000,3309,January,2016,716.0,21.6053108026554,False
4594,Mahaboobnagar,3314,Groundnut pods,4030.0,4089,3351,January,2016,716.0,21.6053108026554,False
4595,Suryapet,3314,Groundnut pods,4030.0,3259,2319,January,2016,716.0,21.6053108026554,False
4596,Siddipet,3314,Groundnut pods,4030.0,5040,5040,January,2016,716.0,21.6053108026554,False
4597,Warangal,3314,Groundnut pods,4030.0,4500,3850,January,2016,716.0,21.6053108026554,False
4598,Narayanpet,3314,Groundnut pods,4030.0,4000,3109,January,2016,716.0,21.6053108026554,False
4599,Mahaboobnagar,3314,Groundnut pods,4030.0,4470,2309,January,2016,716.0,21.6053108026554,False
4600,Suryapet,3314,Groundnut pods,4030.0,4039,2269,January,2016,716.0,21.6053108026554,False
4601,Makthal,3314,Groundnut pods,4030.0,3416,2690,January,2016,716.0,21.6053108026554,False
4602,Atmakur,3314,Groundnut pods,4030.0,3260,2860,January,2016,716.0,21.6053108026554,False
4603,W.P.Town,3314,Groundnut pods,4030.0,4920,4001,January,2016,716.0,21.6053108026554,False
4604,Warangal,3314,Groundnut pods,4030.0,4500,3200,January,2016,716.0,21.6053108026554,False
4605,Narayanpet,3314,Groundnut pods,4030.0,3500,3050,January,2016,716.0,21.6053108026554,False
4606,Mahaboobnagar,3314,Groundnut pods,4030.0,4242,2410,January,2016,716.0,21.6053108026554,False
4607,Suryapet,3314,Groundnut pods,4030.0,4021,2861,January,2016,716.0,21.6053108026554,False
4608,W.P.Town,3314,Groundnut pods,4030.0,4980,3630,January,2016,716.0,21.6053108026554,False
4609,Makthal,3314,Groundnut pods,4030.0,3745,3160,January,2016,716.0,21.6053108026554,False
4610,Makthal,3314,Groundnut pods,4030.0,3302,3009,January,2016,716.0,21.6053108026554,False
4611,Atmakur,3314,Groundnut pods,4030.0,4370,3210,January,2016,716.0,21.6053108026554,False
4612,W.P.Town,3314,Groundnut pods,4030.0,4986,4080,January,2016,716.0,21.6053108026554,False
4613,Warangal,3314,Groundnut pods,4030.0,4200,2500,January,2016,716.0,21.6053108026554,False
4614,Narayanpet,3314,Groundnut pods,4030.0,4000,3100,January,2016,716.0,21.6053108026554,False
4615,Mahaboobnagar,3314,Groundnut pods,4030.0,4490,3229,January,2016,716.0,21.6053108026554,False
4616,Suryapet,3314,Groundnut pods,4030.0,3821,2539,January,2016,716.0,21.6053108026554,False
4617,Siddipet,3314,Groundnut pods,4030.0,4900,4900,January,2016,716.0,21.6053108026554,False
4618,Warangal,3314,Groundnut pods,4030.0,4400,2500,January,2016,716.0,21.6053108026554,False
4619,Narayanpet,3314,Groundnut pods,4030.0,4000,3006,January,2016,716.0,21.6053108026554,False
4620,Mahaboobnagar,3314,Groundnut pods,4030.0,4470,3420,January,2016,716.0,21.6053108026554,False
4621,Suryapet,3314,Groundnut pods,4030.0,4409,2556,January,2016,716.0,21.6053108026554,False
4622,Makthal,3314,Groundnut pods,4030.0,3681,2817,January,2016,716.0,21.6053108026554,False
4623,Atmakur,3314,Groundnut pods,4030.0,4240,4170,January,2016,716.0,21.6053108026554,False
4624,W.P.Town,3314,Groundnut pods,4030.0,4839,3466,January,2016,716.0,21.6053108026554,False
4625,Warangal,3314,Groundnut pods,4030.0,4400,2500,January,2016,716.0,21.6053108026554,False
4626,Narayanpet,3314,Groundnut pods,4030.0,4000,3071,January,2016,716.0,21.6053108026554,False
4627,Mahaboobnagar,3314,Groundnut pods,4030.0,4402,3470,January,2016,716.0,21.6053108026554,False
4628,Suryapet,3314,Groundnut pods,4030.0,4215,2459,January,2016,716.0,21.6053108026554,False
4629,Makthal,3314,Groundnut pods,4030.0,3668,3416,January,2016,716.0,21.6053108026554,False
4630,Atmakur,3314,Groundnut pods,4030.0,5210,5210,January,2016,716.0,21.6053108026554,False
4631,W.P.Town,3314,Groundnut pods,4030.0,4939,3309,January,2016,716.0,21.6053108026554,False
4632,Warangal,3314,Groundnut pods,4030.0,4550,2600,January,2016,716.0,21.6053108026554,False
4633,Narayanpet,3314,Groundnut pods,4030.0,4000,3169,January,2016,716.0,21.6053108026554,False
4634,Mahaboobnagar,3314,Groundnut pods,4030.0,4455,3490,January,2016,716.0,21.6053108026554,False
4635,Suryapet,3314,Groundnut pods,4030.0,4196,2959,January,2016,716.0,21.6053108026554,False
4636,Siddipet,3314,Groundnut pods,4030.0,5001,5001,January,2016,716.0,21.6053108026554,False
4637,Makthal,3314,Groundnut pods,4030.0,3230,2841,January,2016,716.0,21.6053108026554,False
4638,Atmakur,3314,Groundnut pods,4030.0,3890,3090,January,2016,716.0,21.6053108026554,False
4639,W.P.Town,3314,Groundnut pods,4030.0,4949,3190,January,2016,716.0,21.6053108026554,False
4640,Warangal,3314,Groundnut pods,4030.0,4800,2500,January,2016,716.0,21.6053108026554,False
4641,Narayanpet,3314,Groundnut pods,4030.0,4000,3111,January,2016,716.0,21.6053108026554,False
4642,Mahaboobnagar,3314,Groundnut pods,4030.0,4569,3876,January,2016,716.0,21.6053108026554,False
4643,Suryapet,3314,Groundnut pods,4030.0,4321,3149,January,2016,716.0,21.6053108026554,False
4644,Makthal,3314,Groundnut pods,4030.0,3216,2660,January,2016,716.0,21.6053108026554,False
4645,Atmakur,3314,Groundnut pods,4030.0,3517,3327,January,2016,716.0,21.6053108026554,False
4646,W.P.Town,3314,Groundnut pods,4030.0,4970,3840,January,2016,716.0,21.6053108026554,False
4647,Warangal,3314,Groundnut pods,4030.0,4600,2500,January,2016,716.0,21.6053108026554,False
4648,Narayanpet,3314,Groundnut pods,4030.0,4000,3009,January,2016,716.0,21.6053108026554,False
4649,Mahaboobnagar,3314,Groundnut pods,4030.0,4990,3282,January,2016,716.0,21.6053108026554,False
4650,Suryapet,3314,Groundnut pods,4030.0,4476,3295,January,2016,716.0,21.6053108026554,False
4651,Makthal,3314,Groundnut pods,4030.0,3467,2417,January,2016,716.0,21.6053108026554,False
4652,Atmakur,3314,Groundnut pods,4030.0,3260,2772,January,2016,716.0,21.6053108026554,False
4653,W.P.Town,3314,Groundnut pods,4030.0,4996,3762,January,2016,716.0,21.6053108026554,False
4654,Makthal,3314,Groundnut pods,4030.0,3234,2411,January,2016,716.0,21.6053108026554,False
4655,Atmakur,3314,Groundnut pods,4030.0,3770,2803,January,2016,716.0,21.6053108026554,False
4656,W.P.Town,3314,Groundnut pods,4030.0,4989,3689,January,2016,716.0,21.6053108026554,False
4657,Warangal,3314,Groundnut pods,4030.0,4400,2500,January,2016,716.0,21.6053108026554,False
4658,Narayanpet,3314,Groundnut pods,4030.0,4000,3015,January,2016,716.0,21.6053108026554,False
4659,Suryapet,3314,Groundnut pods,4030.0,4669,2700,January,2016,716.0,21.6053108026554,False
4660,Siddipet,3314,Groundnut pods,4030.0,5091,5041,January,2016,716.0,21.6053108026554,False
4661,Makthal,3314,Groundnut pods,4030.0,3141,2616,January,2016,716.0,21.6053108026554,False
4662,Atmakur,3314,Groundnut pods,4030.0,3422,2890,January,2016,716.0,21.6053108026554,False
4663,W.P.Town,3314,Groundnut pods,4030.0,4809,3609,January,2016,716.0,21.6053108026554,False
4664,Warangal,3314,Groundnut pods,4030.0,4500,2500,January,2016,716.0,21.6053108026554,False
4665,Narayanpet,3314,Groundnut pods,4030.0,4000,3009,January,2016,716.0,21.6053108026554,False
4666,Mahaboobnagar,3314,Groundnut pods,4030.0,3570,2489,January,2016,716.0,21.6053108026554,False
4667,Suryapet,3314,Groundnut pods,4030.0,4269,3016,January,2016,716.0,21.6053108026554,False
4668,Siddipet,3314,Groundnut pods,4030.0,4876,4801,January,2016,716.0,21.6053108026554,False
4669,Makthal,3314,Groundnut pods,4030.0,2774,1810,January,2016,716.0,21.6053108026554,False
4670,Atmakur,3314,Groundnut pods,4030.0,3491,2870,January,2016,716.0,21.6053108026554,False
4671,W.P.Town,3314,Groundnut pods,4030.0,4569,3689,January,2016,716.0,21.6053108026554,False
4672,Warangal,3314,Groundnut pods,4030.0,4400,2500,January,2016,716.0,21.6053108026554,False
4673,Narayanpet,3314,Groundnut pods,4030.0,3800,3009,January,2016,716.0,21.6053108026554,False
4674,Mahaboobnagar,3314,Groundnut pods,4030.0,3661,2724,January,2016,716.0,21.6053108026554,False
4675,Suryapet,3314,Groundnut pods,4030.0,4559,2606,January,2016,716.0,21.6053108026554,False
4676,Makthal,3314,Groundnut pods,4030.0,3150,2769,January,2016,716.0,21.6053108026554,False
4677,Atmakur,3314,Groundnut pods,4030.0,4061,2632,January,2016,716.0,21.6053108026554,False
4678,W.P.Town,3314,Groundnut pods,4030.0,4969,3609,January,2016,716.0,21.6053108026554,False
4679,Warangal,3314,Groundnut pods,4030.0,4600,2000,January,2016,716.0,21.6053108026554,False
4680,Narayanpet,3314,Groundnut pods,4030.0,3600,3010,January,2016,716.0,21.6053108026554,False
4681,Mahaboobnagar,3314,Groundnut pods,4030.0,3889,2890,January,2016,716.0,21.6053108026554,False
4682,Suryapet,3314,Groundnut pods,4030.0,4539,3069,January,2016,716.0,21.6053108026554,False
4683,Makthal,3314,Groundnut pods,4030.0,3240,2970,January,2016,716.0,21.6053108026554,False
4684,Atmakur,3314,Groundnut pods,4030.0,4390,3027,January,2016,716.0,21.6053108026554,False
4685,W.P.Town,3314,Groundnut pods,4030.0,4866,3680,January,2016,716.0,21.6053108026554,False
4686,Warangal,3314,Groundnut pods,4030.0,4500,3300,January,2016,716.0,21.6053108026554,False
4687,Narayanpet,3314,Groundnut pods,4030.0,3900,3009,January,2016,716.0,21.6053108026554,False
4688,Mahaboobnagar,3314,Groundnut pods,4030.0,4229,2169,January,2016,716.0,21.6053108026554,False
4689,Suryapet,3314,Groundnut pods,4030.0,4385,2700,January,2016,716.0,21.6053108026554,False
4690,Makthal,3314,Groundnut pods,4030.0,3615,2617,January,2016,716.0,21.6053108026554,False
4691,Atmakur,3314,Groundnut pods,4030.0,3810,2830,January,2016,716.0,21.6053108026554,False
4692,W.P.Town,3314,Groundnut pods,4030.0,4909,3855,January,2016,716.0,21.6053108026554,False
4693,Siddipet,3314,Groundnut pods,4030.0,4983,4921,January,2016,716.0,21.6053108026554,False
4694,Makthal,3314,Groundnut pods,4030.0,3630,3330,February,2016,716.0,21.6053108026554,False
4695,Atmakur,3314,Groundnut pods,4030.0,4560,3240,February,2016,716.0,21.6053108026554,False
4696,W.P.Town,3314,Groundnut pods,4030.0,4890,3769,February,2016,716.0,21.6053108026554,False
4697,Warangal,3314,Groundnut pods,4030.0,4400,2500,February,2016,716.0,21.6053108026554,False
4698,Narayanpet,3314,Groundnut pods,4030.0,4000,3229,February,2016,716.0,21.6053108026554,False
4699,Mahaboobnagar,3314,Groundnut pods,4030.0,4502,2490,February,2016,716.0,21.6053108026554,False
4700,Suryapet,3314,Groundnut pods,4030.0,4716,3005,February,2016,716.0,21.6053108026554,False
4701,Warangal,3314,Groundnut pods,4030.0,4500,2500,February,2016,716.0,21.6053108026554,False
4702,Narayanpet,3314,Groundnut pods,4030.0,4100,3029,February,2016,716.0,21.6053108026554,False
4703,Mahaboobnagar,3314,Groundnut pods,4030.0,4570,2316,February,2016,716.0,21.6053108026554,False
4704,Suryapet,3314,Groundnut pods,4030.0,4711,3005,February,2016,716.0,21.6053108026554,False
4705,Makthal,3314,Groundnut pods,4030.0,4090,2230,February,2016,716.0,21.6053108026554,False
4706,Atmakur,3314,Groundnut pods,4030.0,3990,2930,February,2016,716.0,21.6053108026554,False
4707,W.P.Town,3314,Groundnut pods,4030.0,4889,3809,February,2016,716.0,21.6053108026554,False
4708,Warangal,3314,Groundnut pods,4030.0,4900,4800,February,2016,716.0,21.6053108026554,False
4709,Narayanpet,3314,Groundnut pods,4030.0,4000,3000,February,2016,716.0,21.6053108026554,False
4710,Mahaboobnagar,3314,Groundnut pods,4030.0,4670,2971,February,2016,716.0,21.6053108026554,False
4711,Suryapet,3314,Groundnut pods,4030.0,4879,3009,February,2016,716.0,21.6053108026554,False
4712,Siddipet,3314,Groundnut pods,4030.0,5165,5152,February,2016,716.0,21.6053108026554,False
4713,Makthal,3314,Groundnut pods,4030.0,3736,2730,February,2016,716.0,21.6053108026554,False
4714,Atmakur,3314,Groundnut pods,4030.0,4815,3270,February,2016,716.0,21.6053108026554,False
4715,W.P.Town,3314,Groundnut pods,4030.0,4909,4088,February,2016,716.0,21.6053108026554,False
4716,Warangal,3314,Groundnut pods,4030.0,4500,4000,February,2016,716.0,21.6053108026554,False
4717,Mahaboobnagar,3314,Groundnut pods,4030.0,4562,2630,February,2016,716.0,21.6053108026554,False
4718,Suryapet,3314,Groundnut pods,4030.0,4889,3109,February,2016,716.0,21.6053108026554,False
4719,Siddipet,3314,Groundnut pods,4030.0,5101,5101,February,2016,716.0,21.6053108026554,False
4720,Makthal,3314,Groundnut pods,4030.0,3340,3141,February,2016,716.0,21.6053108026554,False
4721,Atmakur,3314,Groundnut pods,4030.0,3690,2770,February,2016,716.0,21.6053108026554,False
4722,W.P.Town,3314,Groundnut pods,4030.0,4966,3866,February,2016,716.0,21.6053108026554,False
4723,Warangal,3314,Groundnut pods,4030.0,4600,2500,February,2016,716.0,21.6053108026554,False
4724,Narayanpet,3314,Groundnut pods,4030.0,4400,4003,February,2016,716.0,21.6053108026554,False
4725,Mahaboobnagar,3314,Groundnut pods,4030.0,4420,3470,February,2016,716.0,21.6053108026554,False
4726,Suryapet,3314,Groundnut pods,4030.0,4989,3139,February,2016,716.0,21.6053108026554,False
4727,Siddipet,3314,Groundnut pods,4030.0,5000,5000,February,2016,716.0,21.6053108026554,False
4728,Makthal,3314,Groundnut pods,4030.0,3820,3330,February,2016,716.0,21.6053108026554,False
4729,Atmakur,3314,Groundnut pods,4030.0,4670,2870,February,2016,716.0,21.6053108026554,False
4730,W.P.Town,3314,Groundnut pods,4030.0,4889,4069,February,2016,716.0,21.6053108026554,False
4731,Warangal,3314,Groundnut pods,4030.0,4800,4500,February,2016,716.0,21.6053108026554,False
4732,Narayanpet,3314,Groundnut pods,4030.0,4500,4002,February,2016,716.0,21.6053108026554,False
4733,Mahaboobnagar,3314,Groundnut pods,4030.0,4370,2670,February,2016,716.0,21.6053108026554,False
4734,Suryapet,3314,Groundnut pods,4030.0,4821,3361,February,2016,716.0,21.6053108026554,False
4735,Makthal,3314,Groundnut pods,4030.0,3755,2861,February,2016,716.0,21.6053108026554,False
4736,Atmakur,3314,Groundnut pods,4030.0,4660,2870,February,2016,716.0,21.6053108026554,False
4737,W.P.Town,3314,Groundnut pods,4030.0,4887,3969,February,2016,716.0,21.6053108026554,False
4738,Warangal,3314,Groundnut pods,4030.0,4500,2800,February,2016,716.0,21.6053108026554,False
4739,Narayanpet,3314,Groundnut pods,4030.0,4300,4002,February,2016,716.0,21.6053108026554,False
4740,Mahaboobnagar,3314,Groundnut pods,4030.0,4479,2490,February,2016,716.0,21.6053108026554,False
4741,Suryapet,3314,Groundnut pods,4030.0,4809,2805,February,2016,716.0,21.6053108026554,False
4742,Siddipet,3314,Groundnut pods,4030.0,4700,4700,February,2016,716.0,21.6053108026554,False
4743,Makthal,3314,Groundnut pods,4030.0,3366,3176,February,2016,716.0,21.6053108026554,False
4744,Atmakur,3314,Groundnut pods,4030.0,4590,3090,February,2016,716.0,21.6053108026554,False
4745,W.P.Town,3314,Groundnut pods,4030.0,4890,4009,February,2016,716.0,21.6053108026554,False
4746,Warangal,3314,Groundnut pods,4030.0,4800,3350,February,2016,716.0,21.6053108026554,False
4747,Narayanpet,3314,Groundnut pods,4030.0,4300,4000,February,2016,716.0,21.6053108026554,False
4748,Mahaboobnagar,3314,Groundnut pods,4030.0,4330,2369,February,2016,716.0,21.6053108026554,False
4749,Suryapet,3314,Groundnut pods,4030.0,4555,2885,February,2016,716.0,21.6053108026554,False
4750,Siddipet,3314,Groundnut pods,4030.0,5021,5021,February,2016,716.0,21.6053108026554,False
4751,Makthal,3314,Groundnut pods,4030.0,3567,2906,February,2016,716.0,21.6053108026554,False
4752,Atmakur,3314,Groundnut pods,4030.0,4653,2891,February,2016,716.0,21.6053108026554,False
4753,W.P.Town,3314,Groundnut pods,4030.0,4890,4049,February,2016,716.0,21.6053108026554,False
4754,Warangal,3314,Groundnut pods,4030.0,5000,4700,February,2016,716.0,21.6053108026554,False
4755,Narayanpet,3314,Groundnut pods,4030.0,4400,4009,February,2016,716.0,21.6053108026554,False
4756,Mahaboobnagar,3314,Groundnut pods,4030.0,4490,2670,February,2016,716.0,21.6053108026554,False
4757,Suryapet,3314,Groundnut pods,4030.0,4621,3105,February,2016,716.0,21.6053108026554,False
4758,Makthal,3314,Groundnut pods,4030.0,3090,2870,February,2016,716.0,21.6053108026554,False
4759,Atmakur,3314,Groundnut pods,4030.0,4770,3290,February,2016,716.0,21.6053108026554,False
4760,W.P.Town,3314,Groundnut pods,4030.0,4889,4016,February,2016,716.0,21.6053108026554,False
4761,Warangal,3314,Groundnut pods,4030.0,4900,2500,February,2016,716.0,21.6053108026554,False
4762,Narayanpet,3314,Groundnut pods,4030.0,4300,4009,February,2016,716.0,21.6053108026554,False
4763,Mahaboobnagar,3314,Groundnut pods,4030.0,4574,2690,February,2016,716.0,21.6053108026554,False
4764,Suryapet,3314,Groundnut pods,4030.0,4611,2529,February,2016,716.0,21.6053108026554,False
4765,Makthal,3314,Groundnut pods,4030.0,3221,2966,February,2016,716.0,21.6053108026554,False
4766,Atmakur,3314,Groundnut pods,4030.0,4740,2770,February,2016,716.0,21.6053108026554,False
4767,W.P.Town,3314,Groundnut pods,4030.0,4966,4066,February,2016,716.0,21.6053108026554,False
4768,Warangal,3314,Groundnut pods,4030.0,4800,3200,February,2016,716.0,21.6053108026554,False
4769,Narayanpet,3314,Groundnut pods,4030.0,4300,4012,February,2016,716.0,21.6053108026554,False
